node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time
0,28.04674709362264,8.602615388687019,0,0,1,0,480,0,,,
1,19.164922563199426,60.24445664274584,0,1,0,0,480,8,23.0,,
2,19.668640265145033,18.106401011909334,0,1,0,0,480,7,22.0,,
3,55.28304323866363,90.47025067069852,0,1,0,0,480,8,18.0,,
4,78.86928506398297,90.50891105198504,0,1,0,0,480,13,25.0,,
5,58.29802022965151,40.992956045860716,0,1,0,0,480,11,17.0,,
6,72.96413655419434,26.136402818265093,1,0,0,313,436,16,,0.0,314.0
7,7.805395800540371,34.46147927311356,3,0,0,81,147,17,,0.0,-1.0
8,29.92366974870174,67.55389278171423,2,0,0,89,150,5,,1.0,388.0
9,55.13626788118143,13.826298405578552,3,0,0,296,359,7,,0.0,-1.0
10,90.85041797704697,59.33389405048042,-2,0,0,36,148,17,,1.0,266.0
11,45.768422542377685,93.71949271186536,-1,0,0,347,444,19,,0.0,335.0
12,9.730184879790082,78.95929381397178,1,0,0,347,458,19,,1.0,-1.0
13,36.46655057200093,69.53897509239717,-3,0,0,42,197,10,,0.0,217.0
14,93.07254276476786,51.771308048541734,2,0,0,334,452,14,,1.0,-1.0
15,2.2638823428747346,2.884823017233795,3,0,0,101,247,15,,0.0,95.0
16,33.05608190853765,78.16582193950619,-1,0,0,23,159,13,,0.0,-1.0
17,28.826134307358274,33.44686008862177,3,0,0,342,447,16,,1.0,87.0
18,78.44607131975687,11.618917391928086,-1,0,0,200,331,19,,0.0,-1.0
19,84.68129619628856,26.579251555410654,2,0,0,80,180,5,,1.0,313.0
20,5.122307102890822,11.734270640368926,3,0,0,80,253,11,,0.0,226.0
21,95.25548867388235,45.13239550438685,1,0,0,82,168,17,,0.0,-1.0
22,25.643810599845807,52.12709501791951,-1,0,0,58,189,19,,0.0,-1.0
23,68.23466533938003,31.879840804406932,1,0,0,145,267,11,,1.0,-1.0
24,72.5271203161024,25.225205090720205,2,0,0,245,326,15,,0.0,-1.0
25,11.233723204404056,54.97082203690948,-1,0,0,56,147,19,,0.0,-1.0
26,15.11186758941303,94.04848786991398,-3,0,0,233,324,8,,0.0,-1.0
27,0.04490281318507705,75.56960999665465,-1,0,0,185,335,15,,0.0,-1.0
28,27.94732039569109,84.60868617723669,2,0,0,25,169,5,,0.0,-1.0
29,6.015088374037525,95.30005982995715,3,0,0,232,295,8,,0.0,267.0
30,10.139488383301343,78.78827550354454,-2,0,0,246,353,11,,0.0,-1.0
31,51.73422136356044,43.0394791877585,3,0,0,209,361,16,,1.0,-1.0
32,28.015578591027158,84.13695352490652,-2,0,0,65,201,10,,1.0,-1.0
33,19.97513975329501,72.12412749928592,1,0,0,15,153,17,,0.0,-1.0
34,44.57916510280063,99.84950071472699,-3,0,0,177,243,11,,0.0,-1.0
35,61.13990201697727,10.418960382376842,-1,0,0,320,479,7,,0.0,-1.0
36,41.952118915199954,6.629898038519578,1,0,0,268,421,6,,1.0,-1.0
37,28.565563438911457,34.33167948811047,2,0,0,37,109,10,,1.0,182.0
38,85.31766083396029,83.79874766075358,1,0,0,284,443,10,,1.0,220.0
39,1.1557219983401201,53.227861500509235,2,0,0,164,294,11,,0.0,-1.0
40,22.354375560328243,32.00930980455558,-3,0,0,255,360,12,,0.0,-1.0
41,2.165128552553519,74.97458654453129,1,0,0,99,259,13,,0.0,-1.0
42,95.05897757524014,21.92670403138518,-1,0,0,144,236,13,,0.0,-1.0
43,34.17728670478325,20.643399472986424,-3,0,0,270,356,6,,0.0,-1.0
44,93.00486636415286,0.9355967907426765,-2,0,0,212,319,12,,0.0,-1.0
45,58.386228129103515,87.076396112215,-2,0,0,242,410,10,,0.0,-1.0
46,18.630717411534683,58.99952913620822,3,0,0,12,72,10,,0.0,-1.0
47,5.064810486488492,81.45851335678094,3,0,0,149,269,16,,0.0,-1.0
48,27.442912277293818,98.87534171952606,-2,0,0,32,210,9,,0.0,391.0
